id,type,title,display_entry,abstract,link,extent,date
6748845,696,"Handbills and pamphlets, ca.1910-1930.","Taylor Instrument Companies. Handbills and pamphlets, ca.1910-1930.","Illustrated handbills and pamphlets advertising medical instruments, including the Tycos Sphygmomanometer, fever thermometers, hygrometers, and urinalysis glassware. ",http://www.worldcat.org/oclc/122523862,10 items.,
7614009,696,"Invitation of the citizens of Springfield, Illinois, to President Cleveland and wife, 1887.","Hay, Charles E. Invitation of the citizens of Springfield, Illinois, to President Cleveland and wife, 1887.","Bound volume that includes a copy of the resolution with the seal of Springfield, signed by the mayor. A handwritten invitation by both the mayor, and Richard J. Ogelsby. A printed invitation signed by all members of the City Council, city officials, members of the judiciary and law enforcement. More printed invitation petitions signed by citizens of Springfield, many of them prominent in banking, business and publishing. ",http://www.worldcat.org/oclc/49794646,1 v. ; 29 cm.,
6326266,696,Daniel S. Lynch papers 1981-1999 1990-1993,"Daniel S. Lynch papers, 1981-1999, 1990-1993","Lynch was an environmental activist and vice president of the Coalition to Preserve Black Marsh. The papers relate to natural conservation campaigns, particularly Black Marsh and North Point State Park in Baltimore County, Maryland. Materials include correspondence, notebooks, news clippings, reports, newsletters, member lists, promotional materials, photographs and negatives, maps, posters, and a sketchbook. Lynch was an environmental activist and vice president of the Coalition to Preserve Black Marsh. The papers relate to natural conservation campaigns, particularly Black Marsh and North Point State Park in Baltimore County, Maryland. Lynch participated in several other environmental preservation struggles as a member and supporter. Lynch contributed his time and attention to efforts to save Chapman's Landing, Brookview Farm, Oregon Ridge, Cromwell Valley, and other natural areas of central Maryland. Materials include correspondence, notebooks, news clippings, reports, newsletters, member lists, promotional materials, photographs and negatives, maps, posters, and a sketchbook. Lynch was an environmental activist and vice president of the Coalition to Preserve Black Marsh. The papers relate to natural conservation campaigns, particularly Black Marsh and North Point State Park in Baltimore County, Maryland.",http://digital.lib.umd.edu/archivesum/actions.DisplayEADDoc.do?source=MdU.ead.histms.0253.xml&style=ead,"",
7531407,696,"Letter, February 26, 1879.","Shields, James, 1806-1879. Letter, February 26, 1879.",Letter to William H. Condon of Chicago regrets having to decline an invitation for March 17. ,http://www.worldcat.org/oclc/436775736,1 item,
6540308,696,"COKE PAPERS (SERIES III). Vol. XXVIII A, B. Inventories of paintings in the royal palaces; temp. Geo I [between 1714-1727]. Two parts. [1714-1727]","COKE PAPERS (SERIES III). Vol. XXVIII A, B. Inventories of paintings in the royal palaces; temp. Geo I [between 1714-1727]. Two parts., 1714-1727","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=038-002043365&fn=search&vid=IAMS_VU2,2 items,
7609040,696,"Enrique Labrador Ruiz Papers, 1930-2001 1977-1987.","Labrador Ruiz, Enrique, 1902-1991. Enrique Labrador Ruiz Papers, 1930-2001 1977-1987.","The Enrique Labrador Ruiz Papers are organized into five series and consists primarily of the manuscripts of his articles and essays written in exile and includes that of his final book, Cartas a la carte (1991) which can be found in box 5, folders 444 and 445. The bulk of the material of this collection is in Series I: Works, n.d., 1933-2001 (bulk dates 1977-1987). There are many photocopies of his articles as they were published in various publications. A small collection of correspondence, photographs, and graphic materials can also be found in this collection, along with programs of events held in the 1980s and 1990s in honor of Labrador Ruiz. ",http://www.worldcat.org/oclc/49525645,12.00 Boxes (4.75 linear feet).,
6392662,696,"Joe Emerson letters 1884-1885 Emerson, Joe letters","Joe Emerson letters, Emerson, Joe letters, 1884-1885","This collection is comprised of 3 letters that Joe Emerson wrote to his cousin, Julius H. Shreve of Lincolnville, Pennsylvania, while living and working in Black Hawk, Colorado, between April 1884 and April 1885.  Emerson commented on aspects of his life in the West, such as wages, health, and separation from his family back East.",http://quod.lib.umich.edu/c/clementsmss/umich-wcl-M-4926eme?rgn=main;view=text,3 items,
8153657,696,Escales.,"Solidor, Suzy, 1906-1983. Escales.","",http://www.worldcat.org/oclc/764770712,,
6533297,696,"EXTRACT from court-roll of Fulham, co. Midd., concerning ""Noemans Land,"" ""Churchgate apud Northend"" and a cottage in ""Church Row""; 16 Apr. 1729. Presented by J. P. Gilson, Esq. Unspecified","EXTRACT from court-roll of Fulham, co. Midd., concerning ""Noemans Land,"" ""Churchgate apud Northend"" and a cottage in ""Church Row""; 16 Apr. 1729. Presented by J. P. Gilson, Esq.","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=032-002195089&fn=search&vid=IAMS_VU2,1 item,
6746031,696,"Petitions for Naturalization Book - Indexed, 1907-1912.","Jessamine County (Ky.). Circuit Court. Petitions for Naturalization Book - Indexed, 1907-1912.","",http://www.worldcat.org/oclc/122519469,1 v.,
8107449,696,Principal center roles : 1975 Sep 26.,United States. National Aeronautics and Space Administration. Principal center roles : 1975 Sep 26.,"Chart of roles of different NASA centers including AMES, Flight, Langley, Lewis, Johnson, Kennedy, Marshall, Goddard, JPL and Wallops. ",http://www.worldcat.org/oclc/733103234,3 pages.,
6574774,696,"Play by E. B. Norman, writer of plays; submitted: 1887Play by A. Goldsworthy, writer of plays; submitted: 1887 1887","Play by E. B. Norman, writer of plays; submitted: 1887Play by A. Goldsworthy, writer of plays; submitted: 1887, 1887","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002011216&fn=search&vid=IAMS_VU2,1 item,
6592350,696,Vol. I. xviiith cent.Hugh Morris: Transcribed the Add. Mss.Caer Rhun Collection of Welsh Poetry: Indexes to. 18th century,"Vol. I. xviiith cent.Hugh Morris: Transcribed the Add. Mss.Caer Rhun Collection of Welsh Poetry: Indexes to., 18th century","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002086751&fn=search&vid=IAMS_VU2,1 item,
6964867,696,"A Collection of French organ masses around the later 17th century / compiled by Almonte Charles Howell in conjunction with his doctoral dissertation, the French organ mass. [1953]","Nivers, Guillaume-Gabriel, 1632-1714. A Collection of French organ masses around the later 17th century / compiled by Almonte Charles Howell in conjunction with his doctoral dissertation, the French organ mass.","",http://www.worldcat.org/oclc/19465391,60 leaves of ms. music ; 28 cm.,
7754755,696,"Rebecca West letters, 1937-1976.","West, Rebecca, 1892-1983. Rebecca West letters, 1937-1976.","The collection consists of eighteen letters written by or to Rebecca West, 1937-1976, including: four letters to George, 1937, with personal news; two letters to John Haggart, plus a letter to Haggart from West's agent, A.D. Peters, 1939, all about a dramatization of her story, Salt of the Earth; two letters to Monica Baldwin, plus one from her, 1950, all about West's biography of St. Augustine. Also, four letters to Catherine Dupré, 1974-1976, about her biography of John Galsworthy; one undated letter to Mr. Askew, about her limited publications; two undated letters to Rachel Ferguson, making plans to meet; one letter to Harold Rubenstein, explaining her disapproval of an article he had written. ",http://www.worldcat.org/oclc/56550681,18 items.,
7453099,696,Focus Magazine 1979 May 13.,Boulder Daily Camera. Focus Magazine 1979 May 13.,"",http://www.worldcat.org/oclc/427231848,1 issue.,
7095538,696,"Papers, 1951, n.d.","Klaje, Dorothea. Papers, 1951, n.d.","Four typescripts in German (three by Klaje and one by Ludovica Hainisch-Marchet), primarily about projected return to matriarchy. Two of the papers were delivered at the January 1951 founding meeting of the Peoples' World Convention in Geneva. ",http://www.worldcat.org/oclc/232007318,1 folder.,
7886127,696,"Travelers Aid Association of America records, 1910-1975.","Travelers Aid Association of America. Travelers Aid Association of America records, 1910-1975.","Included in the collection are board and committee minutes and reports, conference programs and proceedings, directories of local travelers aid service, procedural manuals, bulletins and newsletters, reports and program analyses, scrapbooks, and teaching materials. ",http://www.worldcat.org/oclc/63313690,32 linear ft.,
7249067,696,"Papers, 1954-1991.","Nicholson, Esther, 1902-1992. Papers, 1954-1991.","Nicholson's files include materials on the Nevada, Carson City, Las Vegas and U.S. Leagues of Women Voters, Nevada politics, Carson City (Nev.), and women in Nevada. ",http://www.worldcat.org/oclc/27782126,1.5 cu. ft.,
7538177,696,"""On the Mississippi."" [19--?]","Haworth, William. ""On the Mississippi.""","",http://www.worldcat.org/oclc/44107843,1 v. (various paging) 28 cm.,
8063415,696,"Records, 1924-1977.","Reisinger's Service and Spring Works (York, Pa.). Records, 1924-1977.","Invoices, receipt form, and biographical sketch. ",http://www.worldcat.org/oclc/70974940,5 boxes.,
7741651,696,Lessing and Diderot; the influence of the latter on Lessing. 1913.,"Feingold, Joseph. Lessing and Diderot; the influence of the latter on Lessing.","",http://www.worldcat.org/oclc/56174118,1 v.,
6633838,696,"Charles UlenPickrell papers, 1891-1962 (bulk  1940-1961)","Charles Ulen Pickrell papers, 1891-1962 (bulk 1940-1961)","This collection includes personal and officialcorrespondence, photographs, articles, speeches, clippings, notes and relatedmaterial on cowboys, Arizona pioneers, cattle industry andagriculture.",http://www.azarchivesonline.org/xtf/view?docId=ead/uoa/UAAZ298.xml,5.4 linear feet,
7841267,696,International Year Of The Child; C.B.C. Project; Television and Radio in Your Life Learning Materials Kit - Plan For Feasibility Study.1978. Communications Education In Schools. 1978.,All About Us/Nous Autres. International Year Of The Child; C.B.C. Project; Television and Radio in Your Life Learning Materials Kit - Plan For Feasibility Study.1978. Communications Education In Schools.,"",http://www.worldcat.org/oclc/626325757,.4 cm.,
8342341,696,"Papers, 1908-1965.","Hevesy, Georg von, 1885-1966. Papers, 1908-1965.","Correspondence, laboratory notebooks and reprints assembled by the noted radiation physicist. ",http://www.worldcat.org/oclc/86132316,6 ft. (ca. 2000 pieces).,
8239863,696,"[Ceiling design, with part of molding] : [00022] [graphic] / H. Youngling. [n.d.]","Youngling, Henry. [Ceiling design, with part of molding] : [00022] [graphic] / H. Youngling.","",http://www.worldcat.org/oclc/80107474,1 drawing : watercolor with graphite on paper ; 24.4 x 32.0 cm. (9 5/8 x 12 5/8 in.),
7143020,696,A way of life [manuscript] / [Sir W. Osler]. 1913.,"Osler, William, Sir, 1849-1919. A way of life [manuscript] / [Sir W. Osler].","",http://www.worldcat.org/oclc/252332600,,
6494354,696,Records of the Office of the Secretary of the Army. 1903 - 2007. Video Recordings Relating to the Kennedy Assassination. 1997 - 1997. American Bar Association mock trial,Records of the Office of the Secretary of the Army. 1903 - 2007. Video Recordings Relating to the Kennedy Assassination. 1997 - 1997. American Bar Association mock trial,,https://catalog.archives.gov/id/61870,,
8014278,696,"Lincolnville Women's Club record book, undated.","Lincolnville Women's Club (Lincolnville, Me.). Lincolnville Women's Club record book, undated.","",http://www.worldcat.org/oclc/702132495,1 v.,
7464093,696,"Oral history interview with Clyde O. Martz, [dvd] / interviewed by Gerald Harrison and Nicholas Makris and filmed by Marvin Woolf, 2007. 2007.","Martz, Clyde O., 1920-,. Oral history interview with Clyde O. Martz, [dvd] / interviewed by Gerald Harrison and Nicholas Makris and filmed by Marvin Woolf, 2007.","",http://www.worldcat.org/oclc/427352031,Summary.,
7719750,696,Shall students present a united front for peace? 1936.,"Long, Loy Lewis. Shall students present a united front for peace?","",http://www.worldcat.org/oclc/56145401,1 v.,
7572963,696,Madelyn Rice Ewbank [left turned] [graphic] / Shrader [photographer]. 1957.,"Shrader (Firm : Little Rock, Ark.),. Madelyn Rice Ewbank [left turned] [graphic] / Shrader [photographer].","Madelyn Rice Ewbank was a stenographer for the Arkansas House of Representatives. This photograph was taken in 1957 for the composite photograph of the Sixty-First General Assembly, 1957. ",http://www.worldcat.org/oclc/47004708,1 negative : b&w ; 18 x 13 cm. (7 x 5 in.),
6965225,696,Case history of Otto Brown / Dr. Johnson. between 1900 and 1934.,"Johnson, William Henry, 1879-1934. Case history of Otto Brown / Dr. Johnson.","Case history in photographs of Otto Brown, patient of Dr. Johnson (possibly two different patients) ; photographs of orthopedic instruments used in surgery on Brown with typescript of explanation. ",http://www.worldcat.org/oclc/19492241,10 photos.,
6577933,696,"Play by Miss Costello, writer of plays; submitted: 1897 1897","Play by Miss Costello, writer of plays; submitted: 1897, 1897","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002014629&fn=search&vid=IAMS_VU2,1 item,
6352387,696,"Technical Services, Department of Manuscripts and Archives, Yale University, records 1970-1985","Technical Services, Department of Manuscripts and Archives, Yale University, records, 1970-1985","The records consist of research guides, inventories, and related materials documenting accessions, projects, and collections of the Department of Manuscripts and Archives at Yale University Library.",http://hdl.handle.net/10079/fa/mssa.ru.0741,3.25 linear feet (4 boxes),
8164333,696,"Presbytery of Saline minutes, 1858-1870 [microform]","Presbyterian Church in the U.S.A. (Old School). Presbytery of Saline. Presbytery of Saline minutes, 1858-1870 [microform]","Collection consists of: Minutes, 1858-1870. ",http://www.worldcat.org/oclc/765994118,1 v.,
6739387,696,"Land Records - Master Commissioners' Deed Book (Indexed), [microform] 1817-1841.","Daviess County (Ky.). Circuit Court. Land Records - Master Commissioners' Deed Book (Indexed), [microform] 1817-1841.","",http://www.worldcat.org/oclc/122504992,Books A and B 1 partial microfilm reel.,
7265692,696,"Minutes, 1823-1891.","New Garden Monthly Meeting of Friends (Hicksite : Chester County, Pa.). Women's Meeting. Minutes, 1823-1891.","Minute books of the Hicksite meeting of women Friends, 1823-1854 and 1854-1891. ",http://www.worldcat.org/oclc/28859074,2 v. ; 34 cm. or smaller.,
7411355,696,Suite for clarinet and piano / C.L. Mais. 1993.,"Mais, Chester L. Suite for clarinet and piano / C.L. Mais.","",http://www.worldcat.org/oclc/39116856,1 score (23 p.) ; 36 cm.,
7054874,696,[Barbara Sikora : Australian Art and Artists file].,[Barbara Sikora : Australian Art and Artists file].,"",http://www.worldcat.org/oclc/225401984,,
7632730,696,The gargoyle's shadow / by Katherine Kurtz. [2000?],"Kurtz, Katherine. The gargoyle's shadow / by Katherine Kurtz.","",http://www.worldcat.org/oclc/50807575,various pagination ; 28 cm.,
6641215,696,"Institutional Research  and Information Management Records, 1920-2011","Institutional Research and Information Management Records, U278. 1., 1920-2011",Faculty and staff  records collected by the Office of Institutional Management and Research  Information at Texas Tech University.,http://www.lib.utexas.edu/taro/ttuua/00074/00074p15-P.html,"",
6909888,696,"Peed family Bible record, 1876-1978.","Peed family Bible record, 1876-1978.","Includes Bible record (6 leaves) and transcript (1 leaf). Areas covered are Alleghany and Westmoreland Counties, Virginia. Bible printed in 1888. Other surnames mentioned: Reamy and Saunders. ",http://www.worldcat.org/oclc/166329925,7 leaves.,
8170486,696,"Les deux amis / Dick Moder, réal. ; Russell Thorson, Med Flory... [et al.], act.","Moder, Dick, 1906-1994. Les deux amis / Dick Moder, réal. ; Russell Thorson, Med Flory... [et al.], act.","",http://www.worldcat.org/oclc/766966653,,
6685621,696,Artist file : miscellaneous uncataloged material.,"Zippel, Egon. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/122345525,1 folder.,
7000084,696,Two Canadian folksongs : for wind octet or nonet / by Christopher Weait. c1974.,"Weait, Christopher. Two Canadian folksongs : for wind octet or nonet / by Christopher Weait.","",http://www.worldcat.org/oclc/20696496,1 ms. score ([10] p.) + 9 ms. parts ; 28 cm.,
6919323,696,"Letter, 1864 May 18, Savannah, to Leila.","Jackson, John King, 1828-1866. Letter, 1864 May 18, Savannah, to Leila.","Writing to his wife, Jackson says that the regiment had been given orders, but the orders have changed and so they are to go to north Georgia where the enemy's force is very large. The news from Richmond is cheering as Grant has been repulsed in every encounter. He writes that ""the people must pray while the soldiers fight at every step."" The Methodists have been meeting regularly, but court business prevents him from attending. His Nassau trip failed because the ship was captured by the Yankees. ",http://www.worldcat.org/oclc/172981468,"1 item (4 p.), in folder ; 26 cm.",
6676225,696,Final report to the Board of Trustees of the General Theological Seminary : first draft / by the Task Force on Goals and Long-range Planning. 1975.,"General Theological Seminary (New York, N.Y.). Task Force on Goals and Long-range Planning. Final report to the Board of Trustees of the General Theological Seminary : first draft / by the Task Force on Goals and Long-range Planning.","",http://www.worldcat.org/oclc/11686094,"9, [1] leaves ; 28 cm. in folder 30 cm.",
6605128,696,"Heywood Hall Manor; Norfolk: Extracts from the Court Rolls: 1584-1730.: Lat.County of Norfolk: Grants of land and other documents relating to: temp. Rich I - 1730.Diss, Norfolk: Deeds relating to lands in: 1466-1730. Unspecified","Heywood Hall Manor; Norfolk: Extracts from the Court Rolls: 1584-1730.: Lat.County of Norfolk: Grants of land and other documents relating to: temp. Rich I -1730.Diss, Norfolk: Deeds relating to lands in: 1466-1730.","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002144459&fn=search&vid=IAMS_VU2,1 item,
6377007,696,Arnfinn Bruflot Oral  History Interview 1981,"Arnfinn Bruflot Oral History Interview, 1981","An oral history interview with Arnfinn  Bruflot, a Norwegian immigrant.",http://nwda.orbiscascade.org/ark:/80444/xv70796, 3 file folders; 2 sound cassettes;  3 compact discs ,
6847558,696,"Papers, 1846-1865.","Fuller, Caleb F, b. 1829. Papers, 1846-1865.","Papers of Fuller, Marquette County, Wisconsin; including family correspondence; letters, 1864-1865, from Private William P. Fuller, Company E, 1st Wisconsin Volunteer Cavalry Regiment; letters, 1861-1863, from Corporal Charles W. Fuller, Company E, 7th Wisconsin Volunteer Infantry Regiment; and a pocket diary, 1856, kept by Alpha A. Fuller. ",http://www.worldcat.org/oclc/145783484,0.1 c.f. (2 folders),
7590830,696,J.R. Hargrove [graphic]. [1937],Arkansas History Commission. J.R. Hargrove [graphic].,"Photo submitted with certification application to the Arkansas Board of Barber Examiners by J.R. Hargrove, age 52 [i.e. 51] in 1937. Hargrove was first certified by the board in 1937 in Lockesburg, Sevier County, Arkansas. His last date of certification was 1962. ",http://www.worldcat.org/oclc/48209455,1 photograph : b&w ; 12 x 8 cm. (4 x 3 in.),
8352747,696,"Letter, 1892, Dec. 2, to G. Byron Chandler.","Fisher, Robert. Letter, 1892, Dec. 2, to G. Byron Chandler.",Sends a copy of a poem and asks for Chandler's criticism [poem included]. ,http://www.worldcat.org/oclc/86167595,2 p. ; 20 cm.,
7188778,696,"Autograph letter in third person, not signed : Paddington Green [London], to J.T. Simes, 1838 Jul. 30.","Uwins, Thomas, 1782-1857. Autograph letter in third person, not signed : Paddington Green [London], to J.T. Simes, 1838 Jul. 30.",Concerning his painting The Head of the Stile. ,http://www.worldcat.org/oclc/270573919,1 item (1 p.) ; (12mo),
7380315,696,Love's but the frailty of the mind [microform]. [1740],"Handel, George Frideric, 1685-1759. Love's but the frailty of the mind [microform].","",http://www.worldcat.org/oclc/36477673,[3] p.,
8128366,696,George T. Staebler Jr. [obituary],George T. Staebler Jr. [obituary],"",http://www.worldcat.org/oclc/753563365,p. 128 ; 29 cm.,
7008063,696,History of John Moxey Bee. [1990s],"Griffin, Cleo S. History of John Moxey Bee.","Compilation of brief biographies of John Moxey Bee, including a history compiled by ""an unknown child"" with notes by Cleo Skinner Griffin, and another brief biography written by Cleo Skinner Griffin (a granddaughter), probably put together around 1996. ",http://www.worldcat.org/oclc/213299668,"8, [1] leaves ; 28 cm.",
7038007,696,Correspondence and reports on Kevin Gilbert's time at Morriset Hospital [manuscript]. 1966-1977.,"Gilbert, Kevin, 1933-1993. Correspondence and reports on Kevin Gilbert's time at Morriset Hospital [manuscript].","Letters, poetry, reports and newspaper cuttings relating to Kevin Gilbert's imprisonment and release. ",http://www.worldcat.org/oclc/222956271,2 cm (2 folders),
8247346,696,"Concorso ""Giuseppe De Finetti 1964"" : competition documents, 1964.","De Finetti, Giuseppe. Concorso ""Giuseppe De Finetti 1964"" : competition documents, 1964.","",http://www.worldcat.org/oclc/80539387,1 item ; 30 cm.,
7092350,696,"Inez Wallace and Frank Hubbell papers, 1891-1969.","Wallace, Inez, 1888-1966. Inez Wallace and Frank Hubbell papers, 1891-1969.","Correspondence, writings, legal documents, clippings, scrapbooks, and diaries, including typescripts of Wallace's columns, magazine feature stories, radio and TV scripts, short stories, and a novel. The collection pertains to the lives of Inez Wallace and Frank Hubbell, concentrating on their personal relationship and Wallace's writing career. Includes material on Hubbell's career in advertising, the film industry and Hollywood lifestyle, and cold war propaganda related to Wallace's script for the 1956 political commentary, ""I'm going to scream again."" ",http://www.worldcat.org/oclc/23068260,1.40 linear ft.,
8159991,696,"Missa solemnis [Multimédia multisupport]. Kyrie / Julia Varady, soprano ; Iris Vermilion, mezzo-soprano ; Vinson Cole, ténor ; René Pape, basse ; Kolja Blacher, violon ; Choeur de la radio de Berlin ; Robin Gritton, chef de choeur ; Orchestre philharmonique de Berlin ; Georg Solti, dir.","Beethoven, Ludwig van, 1770-1827. Missa solemnis [Multimédia multisupport]. Kyrie / Julia Varady, soprano ; Iris Vermilion, mezzo-soprano ; Vinson Cole, ténor ; René Pape, basse ; Kolja Blacher, violon ; Choeur de la radio de Berlin ; Robin Gritton, chef de choeur ; Orchestre philharmonique de Berlin ; Georg Solti, dir.","",http://www.worldcat.org/oclc/765365354,,
7655594,696,"Bible record for the James Greenwood family, 1784-1877.","Bible record for the James Greenwood family, 1784-1877.","Original bible record (with N.T. title page) for the James and Rhoda Greenwood family of Boston and Brighton, Mass. ",http://www.worldcat.org/oclc/52584594,[4] p. ; 27 cm.,
6580167,696,"ORIGINAL letters addressed to Kenneth Mackenzie, of Salterness, co. Southampton, chiefly by Anne, widow of Francis Smith, Lord Carrington, and daughter of William Herbert, lst Marquis of Powis, and by her niece, Lady Mary Herbert, daughter of William... 1718-1736","ORIGINAL letters addressed to Kenneth Mackenzie, of Salterness, co. Southampton, chiefly by Anne, widow of Francis Smith, Lord Carrington, and daughter of William Herbert, lst Marquis of Powis, and by her niece, Lady Mary Herbert, daughter of William..., 1718-1736","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002019589&fn=search&vid=IAMS_VU2,1 item,
6516544,696,"M205.5 L695SPA v. 1-19 1937-1955, Mexican Mission. Liahona (Mexico : 1937-1955).","M205.5 L695SPA v. 1-19 1937-1955, Mexican Mission. Liahona (Mexico : 1937-1955).",,https://eadview.lds.org/findingaid/M205.5%20L695SPA%20v.%201-19%201937-1955/,,
7491855,696,[Rino A. Baggio : Australian and New Zealand Art Files].,"Baggio, Rino A. [Rino A. Baggio : Australian and New Zealand Art Files].","",http://www.worldcat.org/oclc/429886968,1 file.,
7278971,696,"Richard B. Wickersham : commercials , 1979.","Wickersham, Richard B. (Richard Brewster), 1929-. Richard B. Wickersham : commercials , 1979.","Commercial used during Wickersham's campaign for the 1979 state supreme court election in Pennsylvania, Republican party. ",http://www.worldcat.org/oclc/29872981,"1 commercial (on 1 sound tape reel) : analog, 7 1/2 ips.",
8015868,696,Kitāb al-muthallath / [Abū] ʻAlī Quṭrub ibn Aḥmad al-Mustanīr al-Baṣrī. -- 1578.,"Quṭrub, Muḥammad ibn al-Mustanīr, d. 821 or 2. Kitāb al-muthallath / [Abū] ʻAlī Quṭrub ibn Aḥmad al-Mustanīr al-Baṣrī. -- 1578.","Treatise on words which have three different meanings, depending on whether the first syllable has the vowel a, i, or u. Copied in A.H. 986 (A.D. 1578). ",http://www.worldcat.org/oclc/702137041,Leaves 1-8 ; 21 x 13 cm.,
6520757,696,"SIR EDWARD ELGAR: 'Arthur', incidental music to Lawrence Binyon's play 'King Arthur'; 1923. Autograph full score, with many autograph alterations in red ink and pencil and conductor's markings in blue crayon and pencil. Imperfect, lacking two leaves ... 1923","SIR EDWARD ELGAR: 'Arthur', incidental music to Lawrence Binyon's play 'King Arthur'; 1923. Autograph full score, with many autograph alterations in red ink and pencil and conductor's markings in blue crayon and pencil. Imperfect, lacking two leaves ..., 1923","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=032-001998340&fn=search&vid=IAMS_VU2,1 item,
8134841,696,"Irwin R. Blacker papers, 1943-1944.","Blacker, Irwin R. Irwin R. Blacker papers, 1943-1944.","Report, and photographs, relating to United States Army engineering construction and reconstruction work in Italy, 1943-1944. Includes photographs of war damage and of engineering work in Italy, and of American troops and airplanes in North Africa. ",http://www.worldcat.org/oclc/754872212,1 ms. box.,
7694091,696,"Telegrama, 1956 Marzo 28, Santiago : [a don] Jorge Alessandri R. / J. Prescott carter.","Carter, J. Prescott. Telegrama, 1956 Marzo 28, Santiago : [a don] Jorge Alessandri R. / J. Prescott carter.","",http://www.worldcat.org/oclc/55287023,1 h. ; 27 cm.,
7651063,696,"Letter : Washington, D.C., to Bayard Taylor, Kennett Square, Pa., 1861 Oct. 2.","United States. Navy Dept. Letter : Washington, D.C., to Bayard Taylor, Kennett Square, Pa., 1861 Oct. 2.","Letter signed. Signed by Welles, Abraham Lincoln's Secretary of the Navy. Informs Taylor that, in accordance with his suggestion, one of the side-wheel steamers being constructed for the Navy will be named Octorara, the name of the Indian River, on the banks of which, Robert Fulton was born. ",http://www.worldcat.org/oclc/52248788,1 item (1 p.) ; 26 cm.,
7858333,696,"Results of final examinations : Intermediate Year, OAC Review, v.40, no.9, May 1928, p.326-327. 1928.","OAC Review Index. Results of final examinations : Intermediate Year, OAC Review, v.40, no.9, May 1928, p.326-327.","",http://www.worldcat.org/oclc/627038988,2 p.,
7247148,696,Sinbad the sailor : lyric comedy in a prologue and three acts / text by Percy MacKaye ; music by F.S. Converse. [1913?],"Converse, F. S. (Frederick Shepherd), 1871-1940. Sinbad the sailor : lyric comedy in a prologue and three acts / text by Percy MacKaye ; music by F.S. Converse.","",http://www.worldcat.org/oclc/277139993,"1 ms. score (145, 3 p.) ; 46 cm.",
7545733,696,"[Constitutions, agreements, etc.] 1914-1974.","Brotherhood of Maintenance of Way Employees. [Constitutions, agreements, etc.]","",http://www.worldcat.org/oclc/44798857,pamphlets,
7609447,696,"Stanley H. Fuld papers, 1916-1992.","Fuld, Stanley H., 1903-2003. Stanley H. Fuld papers, 1916-1992.","Correspondence, manuscripts, documents, photographs, memorabilia, and printed materials. ",http://www.worldcat.org/oclc/495526648,"67 linear ft. ( 27 boxes, 215 volumes & 6 oversized folders)",
6523374,696,"""ABSTRACT of Lectures on the Structure and Classification of Fishes, more especially in relation to their Fossil Forms; being the Swiney Course of Lectures for 1883, by R[amsay] H[eatley] Traquair, M.D., F.R.S."" Paper; ff. 39. Small Folio. 1883","""ABSTRACT of Lectures on the Structure and Classification of Fishes, more especially in relation to their Fossil Forms; being the Swiney Course of Lectures for 1883, by R[amsay] H[eatley] Traquair, M.D., F.R.S."" Paper; ff. 39. Small Folio., 1883","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=032-002025878&fn=search&vid=IAMS_VU2,1 item,
